rowid_test,type,feature,value,approach,dataset_name,syn_name,run_model,model_name,timestamp
25826,real,capital_gain,-0.000726953356146699,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26062,real,capital_gain,0.00348615415176525,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26097,real,capital_gain,0.0758382315602342,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26136,real,capital_gain,0.237126323188086,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26214,real,capital_gain,0.00463475870076249,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26268,real,capital_gain,0.176442857092263,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26566,real,capital_gain,0.12297945778299,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26867,real,capital_gain,0.0622514070768174,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27126,real,capital_gain,-0.00131391571709608,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27170,real,capital_gain,0.00736293267620962,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27190,real,capital_gain,0.0754625674094552,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27207,real,capital_gain,0.00616386593609218,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27290,real,capital_gain,0.00861458836233479,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27296,real,capital_gain,-0.00234285205519273,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27297,real,capital_gain,0.00991240618695895,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27736,real,capital_gain,0.0880878131524436,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27989,real,capital_gain,-0.00367873746597662,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
28152,real,capital_gain,0.34503115750618,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
28252,real,capital_gain,0.0384861610761174,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
28514,real,capital_gain,0.00268079243463759,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
28747,real,capital_gain,0.0484679551139499,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
28835,real,capital_gain,0.0043370847139291,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
74,syn,capital_gain,-0.336334270745107,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
77,syn,capital_gain,-0.155475991290407,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
112,syn,capital_gain,-0.00522799850630189,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
361,syn,capital_gain,-0.00217021293052572,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
506,syn,capital_gain,-0.00227388692129468,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
636,syn,capital_gain,-0.00301444551926852,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
838,syn,capital_gain,-0.00248718617970029,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1051,syn,capital_gain,-0.000641866803826134,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1149,syn,capital_gain,-0.00771033109398602,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1347,syn,capital_gain,-0.00467157178589933,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1353,syn,capital_gain,-0.00811539959497492,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1378,syn,capital_gain,-0.000459524688189573,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1467,syn,capital_gain,0.00846543623909717,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1534,syn,capital_gain,-0.000154437705204412,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
2010,syn,capital_gain,-0.011536862451342,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
2051,syn,capital_gain,-0.0108428603892231,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
2169,syn,capital_gain,-0.00437860731023329,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
2302,syn,capital_gain,-0.00156169197956932,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3074,syn,capital_gain,-0.00119902919848594,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3075,syn,capital_gain,-0.00583936087225482,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3126,syn,capital_gain,-0.00676923719168331,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3146,syn,capital_gain,-0.00567108792605592,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3190,syn,capital_gain,-0.00558179752073192,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3193,syn,capital_gain,-0.019584982934642,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3371,syn,capital_gain,-0.000169491623988091,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3419,syn,capital_gain,-0.000530807158833369,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3487,syn,capital_gain,-0.00331309532069785,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3623,syn,capital_gain,-0.00410520278361135,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3657,syn,capital_gain,-0.0166513987851127,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3687,syn,capital_gain,-0.00973170296509319,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3721,syn,capital_gain,-0.000803169660880981,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3753,syn,capital_gain,-0.00262001122656848,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3796,syn,capital_gain,-0.000926877241660845,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4015,syn,capital_gain,-0.000423402733298162,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4356,syn,capital_gain,-0.00133126528441967,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4391,syn,capital_gain,-0.00201209787090545,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4686,syn,capital_gain,-0.000297428638711288,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4714,syn,capital_gain,-0.00423876034826185,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
4891,syn,capital_gain,-0.00348962862682443,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5077,syn,capital_gain,-0.00352387376322058,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5182,syn,capital_gain,-0.00325593196741522,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5307,syn,capital_gain,-0.000795515528612379,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5594,syn,capital_gain,-0.0653169234616629,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5803,syn,capital_gain,-0.112926374586049,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
5840,syn,capital_gain,-0.00088556888311966,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6009,syn,capital_gain,-0.0156355156528716,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6055,syn,capital_gain,-0.00550408730094265,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6222,syn,capital_gain,-0.00548256235487742,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6305,syn,capital_gain,-0.258906119767123,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6459,syn,capital_gain,0.00261952037695872,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6462,syn,capital_gain,-0.00250334270237582,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
6837,syn,capital_gain,-0.00243078677193909,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7194,syn,capital_gain,-0.0132601955918657,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7302,syn,capital_gain,-0.00262854421793706,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7649,syn,capital_gain,0.000167222608635935,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7688,syn,capital_gain,-0.0866435069128995,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7711,syn,capital_gain,-0.00241602419375007,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
7843,syn,capital_gain,-0.00432054646921383,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8171,syn,capital_gain,-0.00305241801449954,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8254,syn,capital_gain,-0.00334075728435524,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8375,syn,capital_gain,-0.00606119410671051,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8518,syn,capital_gain,-0.00552916638120204,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8787,syn,capital_gain,0.000188516735048943,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
8918,syn,capital_gain,-0.00109011059296882,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9057,syn,capital_gain,-0.00650496241058967,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9155,syn,capital_gain,-0.00748782808801615,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9396,syn,capital_gain,-0.00541384335818983,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9421,syn,capital_gain,0.000982410540489145,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9779,syn,capital_gain,-0.0130641078856575,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9904,syn,capital_gain,-0.0104726962746582,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
9958,syn,capital_gain,0.00736288948910915,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10179,syn,capital_gain,-0.00208530194447301,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10276,syn,capital_gain,0.000182227649562328,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10482,syn,capital_gain,-0.00196766363918563,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10904,syn,capital_gain,0.00223756809852262,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
10997,syn,capital_gain,-0.00285321355962782,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11307,syn,capital_gain,-0.00263113525895241,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11357,syn,capital_gain,-0.0036593670001477,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11460,syn,capital_gain,-0.0022113332986886,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11498,syn,capital_gain,-0.0555099400706451,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11613,syn,capital_gain,-0.00488680046982543,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11617,syn,capital_gain,-0.109875385126302,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11631,syn,capital_gain,0.0042773907960148,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11873,syn,capital_gain,-0.0045022383957921,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11937,syn,capital_gain,-0.00223044981651348,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
11958,syn,capital_gain,-0.005223104568205,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12129,syn,capital_gain,-0.0296480365782717,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12235,syn,capital_gain,-0.00887131143467668,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12236,syn,capital_gain,-0.00293615830512616,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12301,syn,capital_gain,-0.0441388598799475,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12387,syn,capital_gain,-0.0055995217387652,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12555,syn,capital_gain,-0.000569106755396073,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12563,syn,capital_gain,-0.00913779482181161,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
12655,syn,capital_gain,-0.00474471958547121,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
13049,syn,capital_gain,-0.0025763427075408,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
13214,syn,capital_gain,-0.00171109502503303,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
13911,syn,capital_gain,-0.00536135544342156,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14118,syn,capital_gain,-0.00271562798118167,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14303,syn,capital_gain,0.0018344910525011,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14356,syn,capital_gain,-0.0152334447964673,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14481,real,capital_loss,0.0259153955586365,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14790,real,capital_loss,0.00348841691276531,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14951,real,capital_loss,-0.00207934761008719,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
14982,real,capital_loss,-0.00311746874346334,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15084,real,capital_loss,0.00514048905130448,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15115,real,capital_loss,0.205043275626863,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15342,real,capital_loss,0.00355985478877996,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15373,real,capital_loss,0.00141136977474082,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15446,real,capital_loss,0.141159542731305,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15523,real,capital_loss,-0.00494229277538582,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
15731,real,capital_loss,0.0239938396523775,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16025,real,capital_loss,0.0133189702678496,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16159,real,capital_loss,-3.79461290699061e-06,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16177,real,capital_loss,-0.000470672131009098,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16225,real,capital_loss,0.00720597474341717,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16232,real,capital_loss,0.0123319860011132,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16233,real,capital_loss,0.000495914622116111,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16280,real,capital_loss,0.187048648474518,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16414,real,capital_loss,0.0170879474625554,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16522,real,capital_loss,0.00956590706671472,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16570,real,capital_loss,0.00421043864981155,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16647,real,capital_loss,0.00786446190543076,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16762,real,capital_loss,0.00167842031792884,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
16888,real,capital_loss,0.00592810472801524,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17064,real,capital_loss,-0.00045771476761414,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17127,real,capital_loss,0.0115260543926517,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17133,real,capital_loss,-0.00139586736220788,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17376,real,capital_loss,0.00715479697491212,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17700,real,capital_loss,0.006476589655222,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17711,real,capital_loss,-0.0053308383482308,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17756,real,capital_loss,0.0107013909040744,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
17777,real,capital_loss,0.0176083044794157,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18318,real,capital_loss,-0.00178933500439247,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18441,real,capital_loss,-0.000207157573588079,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18587,real,capital_loss,0.169227945658658,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18685,real,capital_loss,0.00225044184603157,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
18798,real,capital_loss,0.0197099507082546,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19002,real,capital_loss,-0.00234992406289682,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19068,real,capital_loss,0.0138581497894279,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19457,real,capital_loss,0.0191339443826063,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19487,real,capital_loss,0.0143771589072145,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19631,real,capital_loss,0.00859232149079188,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19674,real,capital_loss,0.146225177694876,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
19767,real,capital_loss,-0.00179521637370712,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20073,real,capital_loss,0.00173574991937722,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20199,real,capital_loss,0.00735289697884072,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20633,real,capital_loss,0.00509013137292953,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20800,real,capital_loss,0.016520299830085,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
20962,real,capital_loss,0.019239978161836,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21154,real,capital_loss,0.0027505641549156,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21299,real,capital_loss,0.00248144160144112,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21422,real,capital_loss,0.00966447028527846,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21721,real,capital_loss,0.00806856234679898,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21861,real,capital_loss,0.00253699164049552,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
21960,real,capital_loss,0.0074391330960319,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22002,real,capital_loss,0.00462623637526075,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22014,real,capital_loss,-0.000728126773895791,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22460,real,capital_loss,0.0123514136389208,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22630,real,capital_loss,0.0109381712308583,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22666,real,capital_loss,0.00283036724978609,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22704,real,capital_loss,0.00738391497207803,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22799,real,capital_loss,0.0051256424164704,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22842,real,capital_loss,-0.00395751795966754,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
22889,real,capital_loss,-0.00183692441114632,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23287,real,capital_loss,0.000955770864812133,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23297,real,capital_loss,0.0151001121085522,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23300,real,capital_loss,-0.00207901880010328,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23322,real,capital_loss,0.0103807102320526,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23530,real,capital_loss,0.0125085344586903,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23684,real,capital_loss,0.00706094644049437,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23865,real,capital_loss,0.0153801612769697,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
23967,real,capital_loss,0.0130677873018352,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
24523,real,capital_loss,0.00669672243504098,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
24538,real,capital_loss,0.00655918723498014,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
24820,real,capital_loss,0.0103575834641494,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
24989,real,capital_loss,0.00623041250690691,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
25061,real,capital_loss,0.217813071745783,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
25675,real,capital_loss,-0.000240138466362787,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
25826,real,capital_loss,0.0067550387390406,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26062,real,capital_loss,0.00196468693203605,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26097,real,capital_loss,0.00760546264845987,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26136,real,capital_loss,0.0156897467117461,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26214,real,capital_loss,0.00683974852729098,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26268,real,capital_loss,0.00929737313894712,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26566,real,capital_loss,0.0101988318146068,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
26867,real,capital_loss,0.0135051669346763,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27126,real,capital_loss,0.00727660317451319,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27170,real,capital_loss,0.00115355449380687,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27190,real,capital_loss,0.0144155594886096,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27207,real,capital_loss,0.0824871810548769,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27290,real,capital_loss,0.192777135070926,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27296,real,capital_loss,0.00213946107040923,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27297,real,capital_loss,0.245009402154045,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27736,real,capital_loss,0.00502656877556502,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
27989,real,capital_loss,-0.00489028109036169,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
28152,real,capital_loss,0.0155897827827343,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
28252,real,capital_loss,0.0140507856514203,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
28514,real,capital_loss,0.000896512187859938,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
28747,real,capital_loss,0.0108433477589379,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
28835,real,capital_loss,0.0068218994980836,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
74,syn,capital_loss,0.00472800234586511,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
77,syn,capital_loss,0.0025144916975709,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
112,syn,capital_loss,-0.20098283137131,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
361,syn,capital_loss,0.000964576934008699,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
506,syn,capital_loss,0.00584616030492582,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
636,syn,capital_loss,-0.288408721482222,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
838,syn,capital_loss,-0.278281477725007,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1051,syn,capital_loss,-0.315824206767698,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1149,syn,capital_loss,-0.212908328249792,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1347,syn,capital_loss,-0.329183204405141,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1353,syn,capital_loss,-0.00333705928980217,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1378,syn,capital_loss,-0.283394727575333,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1467,syn,capital_loss,-0.141354106529241,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
1534,syn,capital_loss,-0.185419323665455,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
2010,syn,capital_loss,-0.00365321542619052,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
2051,syn,capital_loss,-0.240664723946806,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
2169,syn,capital_loss,-0.254011625860598,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
2302,syn,capital_loss,-0.00320725875046671,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3074,syn,capital_loss,-0.00114482675235976,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3075,syn,capital_loss,0.000562293573288155,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3126,syn,capital_loss,-0.233625928025695,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3146,syn,capital_loss,-0.00167658339422794,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3190,syn,capital_loss,-0.00403387020010976,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3193,syn,capital_loss,-0.172414097891484,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3371,syn,capital_loss,0.0015631939586753,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3419,syn,capital_loss,0.00150561485046161,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
3487,syn,capital_loss,0.000831782352459805,independence,adult_complete,TabSyn,2,xgboost,2025-02-25 11:05:12
